program,params,minmem
bm_so_sieve.rb,4000,192843776,316289024,301760512,25710592
bm_socket_transfer_1mb.rb,10000,153436160,179060736,170729472,8663040
bm_socket_transfer_1mb.rb,1000000,170766336,185495552,178778112,9732096
bm_socket_transfer_1mb_noblock.rb,10000,149520384,180281344,182190080,8720384
bm_socket_transfer_1mb_noblock.rb,1000000,166932480,190799872,184520704,10915840
bm_spectral_norm.rb,100,155922432,188579840,172175360,8024064
bm_sum_file.rb,100,227811328,243769344,241397760,7929856
bm_word_anagrams.rb,1,298553344,322306048,314605568,58560512
bm_write_large.rb,100,124305408,174628864,170651648,8605696
bm_app_factorial.rb,5000,,,,21143552
bm_fiber_ring.rb,1000,,,,20774912
bm_gc_mb.rb,3000000,,,,251211776
bm_mbari_bogus1.rb,1,,,,11214848
bm_primes.rb,3000000,,,,71032832
bm_so_exception.rb,500000,,,,13750272
bm_string_concat.rb,10000000,,,,368914432
bm_rdoc_against_itself_darkfish.rb,1,,,,47550464
bm_rdoc_against_itself_ri.rb,1,,,,52760576
